recommendation_score,price_score,horsepower_score,year_score,mileage_score,location_score,seller_score,car_name,price_eur,year,mileage_km,fuel,transmission,seller_type,location,horsepower,doors,critair_estimated,url,source_file,raw_text,sr_text,date_seen
48,16,5,9,8,5,5,A SAISIR 208 1.2L VTi 82CH. ALLURE(vignette crit'air1) suivi GARAGE(vente à PROESSIONNEL),2800,2013,159400,Essence,Manuelle,Professionnel,Mâcon 71000,82.0,,1,https://www.leboncoin.fr/ad/voitures/3177328652,leboncoin_page3.html,"A SAISIR 208 1.2L VTi 82CH. ALLURE(vignette crit'air1) suivi GARAGE(vente à PROESSIONNEL) 2 800 € Prix: 2 800 €. Pro Vendeur professionnel. · 2013 · 159400 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""159400 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 159400 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""159400 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Mâcon 71000 Située à Mâcon 71000.","Prix: 2 800 €. Vendeur professionnel. Année: ""2013"". Kilométrage: ""159400 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""159400 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Mâcon 71000.",2026-05-07 00:53:06
48,0,15,13,20,0,0,PEUGEOT 3008 1.2 Puretech 130ch SS BVM6 Crossway,6990,2015,73000,Essence,Manuelle,,Gevrey-Chambertin 21220,130.0,,1,https://www.leboncoin.fr/ad/voitures/3129508307,leboncoin_page3.html,"PEUGEOT 3008 1.2 Puretech 130ch SS BVM6 Crossway PEUGEOT 3008 1.2 Puretech 130ch SS BVM6 Crossway PEUGEOT 3008 1.2 Puretech 130ch SS BVM6 Crossway 6 990 € Baisse de prix Prix: 6 990 €.. Baisse de prix · 2015 · 73000 km · Essence · Manuelle Année: ""2015"". Kilométrage: ""73000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Gevrey-Chambertin 21220 Située à Gevrey-Chambertin 21220.","Prix: 6 990 €.. Baisse de prix Année: ""2015"". Kilométrage: ""73000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Gevrey-Chambertin 21220.",2026-05-07 00:53:06
47,0,13,17,17,0,0,PEUGEOT 308 1.2 PureTech 110ch SS BVM5 Style,6490,2016,110000,Essence,Manuelle,,Gevrey-Chambertin 21220,110.0,,1,https://www.leboncoin.fr/ad/voitures/3029696311,leboncoin_page3.html,"PEUGEOT 308 1.2 PureTech 110ch SS BVM5 Style PEUGEOT 308 1.2 PureTech 110ch SS BVM5 Style PEUGEOT 308 1.2 PureTech 110ch SS BVM5 Style 6 490 € Baisse de prix Prix: 6 490 €.. Baisse de prix · 2016 · 110000 km · Essence · Manuelle Année: ""2016"". Kilométrage: ""110000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Gevrey-Chambertin 21220 Située à Gevrey-Chambertin 21220.","Prix: 6 490 €.. Baisse de prix Année: ""2016"". Kilométrage: ""110000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Gevrey-Chambertin 21220.",2026-05-07 00:53:06
45,22,0,5,8,5,5,Fiat punto evo 1.4 75 dynamic boite automatique,5990,2011,140126,Essence,Automatique,Professionnel,Mâcon 71000,,,1,https://www.leboncoin.fr/ad/voitures/3108977335,leboncoin_page5.html,"Fiat punto evo 1.4 75 dynamic boite automatique 5 990 € Baisse de prix Prix: 5 990 €.. Baisse de prix Pro Vendeur professionnel. · 2011 · 140126 km · Essence · Automatique Année: ""2011"". Kilométrage: ""140126 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Année 2011 Kilométrage 140126 km Énergie Essence Boîte de vitesse Automatique Année: ""2011"". Kilométrage: ""140126 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" QUALIAUTO Mâcon 71000 Située à Mâcon 71000.","Prix: 5 990 €.. Baisse de prix Vendeur professionnel. Année: ""2011"". Kilométrage: ""140126 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Année: ""2011"". Kilométrage: ""140126 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Située à Mâcon 71000.",2026-05-07 00:53:06
45,22,5,5,8,0,5,RENAULT CLIO III 1.2 16V 75 cv,5480,2011,147000,Essence,Manuelle,Professionnel,Saint-Loup-de-Varennes 71240,75.0,,1,https://www.leboncoin.fr/ad/voitures/3176617701,leboncoin_page1.html,"RENAULT CLIO III 1.2 16V 75 cv 5 480 € Baisse de prix Prix: 5 480 €.. Baisse de prix Pro Vendeur professionnel. · 2011 · 147000 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""147000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 147000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""147000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" CAR UP Saint-Loup-de-Varennes 71240 Située à Saint-Loup-de-Varennes 71240.","Prix: 5 480 €.. Baisse de prix Vendeur professionnel. Année: ""2011"". Kilométrage: ""147000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""147000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Saint-Loup-de-Varennes 71240.",2026-05-07 00:53:06
44,22,0,9,13,0,0,🚗 Dacia Logan – 1.5 dci – 2013 🚗,5400,2013,132000,Diesel,Manuelle,,Annoire 39120,,,2,https://www.leboncoin.fr/ad/voitures/3182913688,leboncoin_page2.html,"🚗 Dacia Logan – 1.5 dci – 2013 🚗 5 400 € Baisse de prix Prix: 5 400 €.. Baisse de prix Paiement sécurisé · 2013 · 132000 km · Diesel · Manuelle Année: ""2013"". Kilométrage: ""132000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 132000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""132000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Annoire 39120 Située à Annoire 39120.","Prix: 5 400 €.. Baisse de prix Année: ""2013"". Kilométrage: ""132000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""132000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Annoire 39120.",2026-05-07 00:53:06
43,22,0,13,8,0,0,Ford Fiesta,5999,2015,150000,Diesel,Manuelle,,Autun 71400,,,2,https://www.leboncoin.fr/ad/voitures/3159200342,leboncoin_page5.html,"Ford Fiesta 5 999 € Prix: 5 999 €. Pack Sérénité · 2015 · 150000 km · Diesel · Manuelle Année: ""2015"". Kilométrage: ""150000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2015 Kilométrage 150000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2015"". Kilométrage: ""150000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Autun 71400 Située à Autun 71400.","Prix: 5 999 €. Année: ""2015"". Kilométrage: ""150000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2015"". Kilométrage: ""150000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Autun 71400.",2026-05-07 00:53:06
42,24,0,5,8,0,5,CITROEN C1 1.0 68 ch Attraction - 1ere main,3490,2011,159995,Essence,Manuelle,Professionnel,Louhans 71500,68.0,,1,https://www.leboncoin.fr/ad/voitures/3180505394,leboncoin_page1.html,"CITROEN C1 1.0 68 ch Attraction - 1ere main 3 490 € Prix: 3 490 €. Pro Vendeur professionnel. · 2011 · 159995 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""159995 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 159995 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""159995 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Agence automobilière de Louhans Louhans 71500 Située à Louhans 71500.","Prix: 3 490 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""159995 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""159995 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Louhans 71500.",2026-05-07 00:53:06
42,0,0,20,17,0,5,RENAULT TWINGO III SCe 65 - 20 Life REPROGRAMMATION ETHANOL /,6990,2019,98400,Essence,Manuelle,Professionnel,Châtenoy-le-Royal 71880,,,1,https://www.leboncoin.fr/ad/voitures/3156245576,leboncoin_page2.html,"RENAULT TWINGO III SCe 65 - 20 Life REPROGRAMMATION ETHANOL / RENAULT TWINGO III SCe 65 - 20 Life REPROGRAMMATION ETHANOL / RENAULT TWINGO III SCe 65 - 20 Life REPROGRAMMATION ETHANOL / 6 990 € Baisse de prix Prix: 6 990 €.. Baisse de prix · 2019 · 98400 km · Essence · Manuelle Année: ""2019"". Kilométrage: ""98400 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Châtenoy-le-Royal 71880 Située à Châtenoy-le-Royal 71880.","Prix: 6 990 €.. Baisse de prix Année: ""2019"". Kilométrage: ""98400 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Châtenoy-le-Royal 71880.",2026-05-07 00:53:06
41,0,15,13,13,0,0,PEUGEOT 308 SW 1.2 PureTech 130ch SS EAT6 GT Line,6990,2015,133832,Essence,Automatique,,Gevrey-Chambertin 21220,130.0,,1,https://www.leboncoin.fr/ad/voitures/3144113900,leboncoin_page3.html,"PEUGEOT 308 SW 1.2 PureTech 130ch SS EAT6 GT Line PEUGEOT 308 SW 1.2 PureTech 130ch SS EAT6 GT Line PEUGEOT 308 SW 1.2 PureTech 130ch SS EAT6 GT Line 6 990 € Baisse de prix Prix: 6 990 €.. Baisse de prix · 2015 · 133832 km · Essence · Automatique Année: ""2015"". Kilométrage: ""133832 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Gevrey-Chambertin 21220 Située à Gevrey-Chambertin 21220.","Prix: 6 990 €.. Baisse de prix Année: ""2015"". Kilométrage: ""133832 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Située à Gevrey-Chambertin 21220.",2026-05-07 00:53:06
40,22,0,5,13,0,0,Fiat 500 cabriolet,5900,2011,118700,Essence,Manuelle,,Montchanin 71210,,,1,https://www.leboncoin.fr/ad/voitures/3162067946,leboncoin_page5.html,"Fiat 500 cabriolet 5 900 € Prix: 5 900 €. Pack Sérénité · 2011 · 118700 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""118700 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 118700 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""118700 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Montchanin 71210 Située à Montchanin 71210.","Prix: 5 900 €. Année: ""2011"". Kilométrage: ""118700 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""118700 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Montchanin 71210.",2026-05-07 00:53:06
40,22,0,5,13,0,0,Renault Clio 3,5990,2011,140000,Diesel,Manuelle,,Courtes 01560,,,2,https://www.leboncoin.fr/ad/voitures/3165768278,leboncoin_page5.html,"Renault Clio 3 5 990 € Prix: 5 990 €. Pack Sérénité · 2011 · 140000 km · Diesel · Manuelle Année: ""2011"". Kilométrage: ""140000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 140000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""140000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Courtes 01560 Située à Courtes 01560.","Prix: 5 990 €. Année: ""2011"". Kilométrage: ""140000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""140000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Courtes 01560.",2026-05-07 00:53:06
40,22,0,5,8,0,5,Renault Clio III 1.2 Essence,5590,2011,141700,Essence,Manuelle,Professionnel,Louhans 71500,,,1,https://www.leboncoin.fr/ad/voitures/3189205363,leboncoin_page2.html,"Renault Clio III 1.2 Essence 5 590 € Prix: 5 590 €. Pro Vendeur professionnel. · 2011 · 141700 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""141700 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 141700 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""141700 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Louhans 71500 Située à Louhans 71500.","Prix: 5 590 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""141700 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""141700 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Louhans 71500.",2026-05-07 00:53:06
39,22,0,9,8,0,0,Renault Mégane Scenic,5700,2013,145000,Diesel,Manuelle,,Cuiseaux 71480,,,2,https://www.leboncoin.fr/ad/voitures/3177254977,leboncoin_page5.html,"Renault Mégane Scenic 5 700 € Prix: 5 700 €. Pack Sérénité · 2013 · 145000 km · Diesel · Manuelle Année: ""2013"". Kilométrage: ""145000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 145000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""145000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Cuiseaux 71480 Située à Cuiseaux 71480.","Prix: 5 700 €. Année: ""2013"". Kilométrage: ""145000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""145000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Cuiseaux 71480.",2026-05-07 00:53:06
35,22,0,5,8,0,0,Ford Focus diesel bon etat,5500,2011,158000,Diesel,Manuelle,,Cluny 71250,,,2,https://www.leboncoin.fr/ad/voitures/3189150881,leboncoin_page2.html,"Ford Focus diesel bon etat 5 500 € Prix: 5 500 €. Pack Sérénité · 2011 · 158000 km · Diesel · Manuelle Année: ""2011"". Kilométrage: ""158000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 158000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""158000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Cluny 71250 Située à Cluny 71250.","Prix: 5 500 €. Année: ""2011"". Kilométrage: ""158000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""158000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Cluny 71250.",2026-05-07 00:53:06
26,0,0,13,13,0,0,PEUGEOT 208 BUSINESS 1.4 HDi 68ch BVM5 Business -,6490,2015,132000,Diesel,Manuelle,,Châtenoy-le-Royal 71880,68.0,,2,https://www.leboncoin.fr/ad/voitures/3185475946,leboncoin_page2.html,"PEUGEOT 208 BUSINESS 1.4 HDi 68ch BVM5 Business - PEUGEOT 208 BUSINESS 1.4 HDi 68ch BVM5 Business - PEUGEOT 208 BUSINESS 1.4 HDi 68ch BVM5 Business - 6 490 € Prix: 6 490 €. · 2015 · 132000 km · Diesel · Manuelle Année: ""2015"". Kilométrage: ""132000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Châtenoy-le-Royal 71880 Située à Châtenoy-le-Royal 71880.","Prix: 6 490 €. Année: ""2015"". Kilométrage: ""132000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Châtenoy-le-Royal 71880.",2026-05-07 00:53:06
25,0,0,17,8,0,0,DACIA SANDERO SCe 75 Lauréate,6490,2017,151600,Essence,Manuelle,,Châtenoy-le-Royal 71880,,,1,https://www.leboncoin.fr/ad/voitures/3161631998,leboncoin_page2.html,"DACIA SANDERO SCe 75 Lauréate DACIA SANDERO SCe 75 Lauréate DACIA SANDERO SCe 75 Lauréate 6 490 € Baisse de prix Prix: 6 490 €.. Baisse de prix · 2017 · 151600 km · Essence · Manuelle Année: ""2017"". Kilométrage: ""151600 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Châtenoy-le-Royal 71880 Située à Châtenoy-le-Royal 71880.","Prix: 6 490 €.. Baisse de prix Année: ""2017"". Kilométrage: ""151600 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Châtenoy-le-Royal 71880.",2026-05-07 00:53:06
25,0,0,17,8,0,0,HYUNDAI i20 1.0 T-GDi 100 Active,6990,2016,148200,Essence,Manuelle,,Montmorot 39570,,,1,https://www.leboncoin.fr/ad/voitures/3177764727,leboncoin_page5.html,"HYUNDAI i20 1.0 T-GDi 100 Active HYUNDAI i20 1.0 T-GDi 100 Active HYUNDAI i20 1.0 T-GDi 100 Active 6 990 € Baisse de prix Prix: 6 990 €.. Baisse de prix · 2016 · 148200 km · Essence · Manuelle Année: ""2016"". Kilométrage: ""148200 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Montmorot 39570 Située à Montmorot 39570.","Prix: 6 990 €.. Baisse de prix Année: ""2016"". Kilométrage: ""148200 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Montmorot 39570.",2026-05-07 00:53:06
22,0,0,5,17,0,0,CITROEN Nemo 1.4I CONFORT 5P,6890,2011,90000,Essence,Manuelle,,Montmorot 39570,,,1,https://www.leboncoin.fr/ad/voitures/3178914178,leboncoin_page5.html,"CITROEN Nemo 1.4I CONFORT 5P CITROEN Nemo 1.4I CONFORT 5P CITROEN Nemo 1.4I CONFORT 5P 6 890 € Prix: 6 890 €. · 2011 · 90000 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""90000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Montmorot 39570 Située à Montmorot 39570.","Prix: 6 890 €. Année: ""2011"". Kilométrage: ""90000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Montmorot 39570.",2026-05-07 00:53:06
22,0,0,5,17,0,0,"OPEL Corsa Corsa 1,4 Twinport Cosmo 5p",6690,2011,95000,Essence,Manuelle,,Montmorot 39570,,,1,https://www.leboncoin.fr/ad/voitures/3175915009,leboncoin_page5.html,"OPEL Corsa Corsa 1,4 Twinport Cosmo 5p OPEL Corsa Corsa 1,4 Twinport Cosmo 5p OPEL Corsa Corsa 1,4 Twinport Cosmo 5p 6 690 € Prix: 6 690 €. · 2011 · 95000 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""95000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Montmorot 39570 Située à Montmorot 39570.","Prix: 6 690 €. Année: ""2011"". Kilométrage: ""95000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Montmorot 39570.",2026-05-07 00:53:06
21,0,0,13,8,0,0,CITROEN C5 C5 HDi 140 Confort,6990,2014,141000,Diesel,Manuelle,,Gevrey-Chambertin 21220,,,2,https://www.leboncoin.fr/ad/voitures/3162277015,leboncoin_page3.html,"CITROEN C5 C5 HDi 140 Confort CITROEN C5 C5 HDi 140 Confort CITROEN C5 C5 HDi 140 Confort 6 990 € Prix: 6 990 €. · 2014 · 141000 km · Diesel · Manuelle Année: ""2014"". Kilométrage: ""141000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Gevrey-Chambertin 21220 Située à Gevrey-Chambertin 21220.","Prix: 6 990 €. Année: ""2014"". Kilométrage: ""141000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Gevrey-Chambertin 21220.",2026-05-07 00:53:06
17,0,0,9,8,0,0,CITROEN DS4 e-HDi 110 Airdream So Chic,6990,2013,155000,Diesel,Manuelle,,Gevrey-Chambertin 21220,,,2,https://www.leboncoin.fr/ad/voitures/3138359484,leboncoin_page3.html,"CITROEN DS4 e-HDi 110 Airdream So Chic CITROEN DS4 e-HDi 110 Airdream So Chic CITROEN DS4 e-HDi 110 Airdream So Chic 6 990 € Baisse de prix Prix: 6 990 €.. Baisse de prix · 2013 · 155000 km · Diesel · Manuelle Année: ""2013"". Kilométrage: ""155000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Gevrey-Chambertin 21220 Située à Gevrey-Chambertin 21220.","Prix: 6 990 €.. Baisse de prix Année: ""2013"". Kilométrage: ""155000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Gevrey-Chambertin 21220.",2026-05-07 00:53:06
